	027		96	1	41.5491488	0.6536151	247	1.975135	1.998721	-1.983967	-2.395534	-47.75491	-2.79634	-6.240771	-8.880448	0.1277841	0.04695179	-0.2286189	2912100
	028		96	1	41.5491456	0.6536758	248	1.89905	1.921851	-1.104452	-0.2780101	-48.69579	-1.939468	6.22733	-11.26851	0.1803049	-0.1323669	-0.0933696	2914410
	029		96	1	41.5491456	0.6536984	249	2.170484	2.196621	-6.382754	0.9283372	-49.36766	-1.386714	6.91017	-10.4051	0.1573508	-0.1904245	0.1437823	2915210
	030		96	1	41.5491424	0.6537365	250	2.100833	2.126247	-0.6237409	-2.451031	-47.95897	-2.985201	2.044282	-10.49387	0.2908391	-0.09211176	-0.2193026	2916660
	031		96	1	41.5491392	0.6537593	250	1.91306	1.936251	-5.201569	-3.56107	-46.84071	3.684043	5.159802	-8.91934	0.0317594	-0.1987855	-0.1529188	2917410
	032		96	1	41.5489856	0.6539438	248	2.84021	2.874271	2.208639	4.584387	-43.18489	2.93029	5.427073	-12.53026	0.2665271	0.1660782	0.184548	2943560
	033		96	1	41.5489344	0.653934	245	1.251434	1.266298	1.068905	-5.983303	-44.08139	3.258844	5.139538	-10.66746	0.02178044	0.0277151	-0.0252736	2945760
	034		96	1	41.5489312	0.6539673	245	0.862938	0.8731818	-5.906415	-4.438738	-45.25325	-3.333928	2.756238	-12.45469	0.1027806	-0.1317943	-0.136135	2948010
	035		96	1	41.5490016	0.6539644	245	0.8325179	0.8423997	-6.865688	0.9374492	-43.35064	2.613942	2.154957	-9.846094	-0.07542778	0.03917289	0.002179117	2951510
	036		96	1	41.5489984	0.6539455	244	0.7487873	0.757621	-1.865363	0.913159	-43.4469	-2.633497	-5.438295	-8.559588	-0.06920707	-0.01240486	-0.07689847	2953710
	037		96	1	41.5489664	0.6539628	244	1.735863	1.75633	-0.8056115	2.598941	-45.44902	-2.736219	4.943086	-11.99263	-0.07197344	-0.05027957	0.05520372	2958110
	038		96	1	41.5489696	0.6539919	244	2.085112	2.10973	-3.710333	-2.249398	-46.40855	0.22163	0.7368372	-11.58334	-0.09307192	0.1700679	0.1097403	2959620
	039		96	1	41.5489696	0.6540289	245	2.233549	2.260005	-4.011982	-3.739937	-46.18473	1.903887	2.143521	-7.820655	-0.2087524	0.07663599	0.1486566	2960870
	040		96	1	41.5489632	0.6540713	246	1.355001	1.371127	-3.143148	-5.168235	-43.98519	3.004169	6.84496	-11.18761	-0.1347453	0.08340999	0.1619741	2962320
	041		96	1	41.54896	0.6540951	247	1.569124	1.587861	-5.994896	-4.268824	-44.95099	1.916544	-0.3095097	-9.721302	-0.1478002	0.0007959277	0.1848906	2963120
	042		96	1	41.5489248	0.6541511	246	1.574976	1.593754	-3.269029	0.1062287	-43.72543	-4.008429	-3.559408	-9.648099	-0.1182779	-0.1394777	-0.06440813	2966780
	043		96	1	41.54888	0.6541995	247	2.693307	2.725549	-1.411566	-3.613252	-44.42409	2.418924	-2.919238	-9.013453	-0.1817625	-0.02463305	0.2249246	2970580
	044		96	1	41.5488704	0.6542235	248	2.35384	2.382102	-3.749096	-5.857209	-44.27378	0.5526385	-2.874835	-9.747924	-0.2812582	-0.002612793	0.07680972	2971380
	045		96	1	41.5488512	0.6542698	249	1.151876	1.165778	-2.060019	-5.637261	-41.28529	2.423217	-1.882412	-8.219291	-0.1475102	0.16658	0.2646095	2973340
	046		96	1	41.5488448	0.6542751	249	1.143547	1.157321	-3.526865	2.155776	-41.58138	-1.286413	5.451319	-7.681557	0.1505491	-0.01912308	-0.3604181	2974790
	047		96	1	41.5487872	0.6543144	245	2.474929	2.504254	1.155923	-7.008753	-39.99891	-2.408482	-4.994767	-7.161232	-0.1056973	-0.0165182	-0.05507782	2989040
	048		96	1	41.5487968	0.6545218	253	2.496807	2.52737	-5.692835	-5.505228	-41.2109	1.190465	5.04462	-9.430975	0.03731934	-0.2526449	0.07463945	2995040
	049		96	1	41.5487936	0.6545839	254	1.666698	1.687179	-4.74944	-5.472331	-36.97845	-0.9613905	-5.358041	-8.663817	-0.08350675	0.03549316	-0.003064144	2996590
	050		96	1	41.5487872	0.6545967	254	0.8797114	0.8905448	-6.421159	-0.3838679	-39.45975	-1.212108	-5.647826	-6.609544	0.04375819	0.1074027	0.03049089	2998100
	051		96	1	41.5487584	0.6545781	249	3.087369	3.124655	-1.762969	4.781165	-35.40656	-2.293733	-1.483282	-12.63255	0.2511774	0.07560754	-0.1937494	3000400
	052		96	1	41.5486752	0.6544322	240	0.8913913	0.9017573	-3.939848	5.204811	-39.07623	1.45358	-2.021027	-7.119576	-0.319396	0.2348329	0.1146178	3011410
	053		96	1	41.548688	0.6544008	239	1.54626	1.564178	-2.146908	0.0454316	-40.46221	-3.594074	1.532861	-11.98833	0.2613998	-0.3694192	-0.05650811	3012960
	054		96	1	41.5486816	0.6543963	238	1.143025	1.156214	1.339985	-6.55922	-42.27546	-3.444441	3.93665	-11.36593	0.2685941	-0.2695563	-0.09056279	3013660
	055		96	1	41.5486848	0.6544173	237	0.7023326	0.7103878	-1.454447	0.4524453	-43.6141	1.253203	-3.785374	-8.55095	-0.3424372	0.1550961	0.06053013	3015160
	056		96	1	41.5487104	0.6545341	240	4.264286	4.313868	0.01087689	-2.019114	-67.09527	-2.728373	2.834158	-12.03358	0.3230059	-0.3229373	-0.2858993	3018760
	057		96	1	41.5487104	0.6545691	242	4.222003	4.271482	0.8510187	-6.002525	-71.42982	-3.866211	3.209644	-11.88031	0.3679738	-0.4566419	-0.630783	3019560
	058		96	1	41.5487104	0.6546358	243	4.321545	4.372457	4.195263	-14.43607	-91.63093	2.225909	-8.463062	-9.190854	-0.1799759	0.06128658	0.03585983	3020410
	059		96	1	41.5487168	0.6546935	245	3.981798	4.028994	3.201804	-17.46589	-96.41645	-4.547577	2.99321	-9.263667	0.2957888	-0.2319033	-0.5281101	3021060
	060		96	1	41.5487776	0.6547461	247	3.035799	3.072094	-0.05678128	-5.053096	-105.8731	-1.333269	0.6521744	-8.742379	0.1556539	0.03561661	0.01772334	3026860
	061		96	1	41.548768	0.6547069	245	3.634169	3.677332	-0.3572669	-1.367211	-111.82	3.014558	2.346912	-14.53223	-0.3182649	0.05824278	0.1855437	3027610
	062		96	1	41.5487648	0.6546185	243	3.316927	3.355927	-4.144551	-3.171601	-116.467	-0.6685368	-8.201326	-11.71522	0.3685218	-0.1936741	-0.118731	3029360
	063		96	1	41.5487712	0.6545794	242	4.001059	4.04795	-1.309199	-4.809575	-117.1749	-1.556379	-5.599409	-11.58456	0.1518275	0.1490917	0.08766764	3030110
	064		96	1	41.5488032	0.6544988	239	3.940495	3.986154	-5.931447	-4.813175	-119.9656	-3.514013	-5.056817	-10.26586	0.04961596	-0.2096088	-0.2782549	3031560
	065		96	1	41.548832	0.6544358	238	3.242031	3.279357	-5.355178	-0.3299847	-123.2187	-1.46073	0.008937078	-8.119378	0.2047488	0.02420451	0.00692054	3033010
	066		96	1	41.5488512	0.6544088	238	3.078012	3.113403	-8.054399	-1.94643	-123.4275	-1.164627	2.872251	-11.80031	0.3030471	-0.2773705	0.1509129	3033660
	067		96	1	41.5488608	0.6543839	237	2.909648	2.943011	-2.148095	-4.234193	-123.7032	-0.7119831	0.4444122	-9.4708	0.3021338	-0.04888845	-0.1726545	3034410
	068		96	1	41.5488832	0.654361	236	3.277372	3.314887	0.5145945	-3.600869	-129.0993	-0.4762596	3.724931	-11.65141	0.217712	-0.07668116	-0.2881441	3035060
	069		96	1	41.5489024	0.6543485	236	3.426969	3.466106	-3.890961	-6.938556	-126.4921	-2.162264	1.334294	-8.90729	0.1767553	-0.5482944	-0.2171778	3035710
	070		96	1	41.5489376	0.654296	235	3.379503	3.41789	-4.426173	-2.240032	-127.9085	-0.8098899	1.620745	-13.02406	-0.0512087	0.2045953	0.2833335	3037160
	071		96	1	41.5489568	0.6542762	234	3.185558	3.221635	-6.51211	-4.73815	-127.6287	1.984379	-0.9797882	-13.3486	-0.1047007	-0.04255012	0.07702922	3037970
	072		96	1	41.5489824	0.6542372	234	2.970628	3.004208	-5.645095	-3.131403	-129.03	-3.163004	0.7086913	-11.39387	0.3496117	-0.0875762	-0.2436831	3038770
	073		96	1	41.5490048	0.6542017	233	2.38697	2.413893	-3.857991	-2.395427	-130.236	-2.053685	0.02547897	-10.1395	0.200482	-0.1636205	-0.07325386	3040170
	074		96	1	41.549024	0.6541795	233	2.277568	2.303227	-3.457752	-4.691761	-131.1566	1.465914	-2.296843	-9.073826	-0.1823653	0.05606813	0.07552532	3040920
	075		96	1	41.5490464	0.6541599	232	2.337838	2.364113	-2.828619	-6.196627	-130.1684	-0.2291628	2.837951	-9.153998	0.2550409	-0.1747562	-0.04983605	3041670
	076		96	1	41.5490752	0.654128	232	1.995112	2.017479	-2.908435	-5.721824	-135.0766	0.9826527	7.038369	-13.63609	0.186343	-0.1395487	-0.1305751	3043070
	077		96	1	41.5491072	0.6540882	231	1.761003	1.780719	-6.544991	-0.2290771	-136.0657	-1.4639	-3.485847	-10.68954	-0.07003191	0.1025445	0.02044607	3044420
	078		96	1	41.5491296	0.6540654	231	0.8777804	0.8875939	-5.025499	-2.229297	-136.3167	2.504873	-0.6157955	-11.45308	-0.03698885	0.1449025	0.1962983	3045970
	079		96	1	41.5491424	0.6540573	231	0.6840069	0.6916502	-4.459385	-5.493078	-136.9761	-0.7325988	-6.774502	-9.505861	0.2041046	-0.03335834	-0.05523685	3046770
	080		96	1	41.549168	0.6538908	227	2.40522	2.431631	-0.8028173	-7.033442	141.0109	2.46918	0.3785291	-11.22995	-0.2947637	0.1117214	0.1118505	3069420
	081		96	1	41.5491616	0.6538652	228	1.952086	1.973593	-4.187698	-7.227596	142.4947	-2.157575	-2.196198	-6.835424	-0.1610189	0.1690849	0.1147808	3070220
	082		96	1	41.5491424	0.6538195	227	1.91101	1.931983	2.109943	-4.686894	140.1692	-0.715589	6.917175	-11.2511	0.1586241	-0.08750314	0.07064159	3072520
	083		96	1	41.549104	0.6537968	225	1.09016	1.102026	-0.7826886	-2.108057	123.5877	-4.6818	-5.32537	-8.788381	0.2357581	-0.03096704	0.02460349	3076170
	084		96	1	41.5491776	0.6535929	233	1.670126	1.688966	-1.503633	-2.467005	114.7056	2.897575	2.719776	-8.958188	-0.2581196	-0.02643608	0.3317343	3094070
	085		96	1	41.5491904	0.6535701	234	1.283581	1.298108	-3.176539	-2.237735	115.9373	-4.001061	-5.244659	-9.656341	0.09660196	-0.08319788	-0.06957065	3095620
	086		96	1	41.5492032	0.6535387	235	1.669756	1.688745	-3.673046	0.5245475	116.3987	3.37434	4.69976	-10.58693	-0.0224958	0.05142834	0.3052076	3097670
	087		96	1	41.549216	0.6535058	236	1.578386	1.596412	-2.031427	-1.214214	117.4436	2.08238	6.124701	-9.099124	-0.5126169	0.1509945	0.3815622	3099870
	088		96	1	41.5492288	0.6534838	236	1.503767	1.520963	-2.820195	-3.21628	116.9409	2.186703	8.629842	-11.95854	-0.2132378	-0.08787262	0.03866017	3101270
	089		96	1	41.5492448	0.6534516	237	1.446194	1.462783	-4.829709	0.324529	116.7901	0.4867543	-5.733212	-8.622058	-0.3130067	0.1886724	0.2010395	3103420
	090		96	1	41.5492736	0.6534067	237	1.424722	1.441093	-0.9260586	-3.205906	117.7273	3.798924	-3.197352	-10.27443	-0.1725265	0.1666878	0.0978476	3106870
	091		96	1	41.5492864	0.6533892	238	1.134772	1.147822	-6.151505	-3.59493	119.9941	3.373174	-0.8180935	-7.743482	-0.2141206	0.1132026	0.1959161	3108320
	092		96	1	41.5493504	0.653198	236	1.999717	2.022607	-1.690454	-2.894167	119.4836	2.047338	-4.839663	-8.276423	-0.2159981	-0.05045071	0.07806024	3127120
	093		96	1	41.5493632	0.6531765	237	1.855497	1.876785	-1.877549	-4.366649	120.4142	-1.116909	-6.14737	-8.916833	-0.08485325	0.1000371	0.1573283	3127970
	094		96	1	41.5493728	0.6531495	238	1.821138	1.842084	-1.999685	-5.91515	121.1473	-3.725986	-5.821307	-9.784279	0.2464468	-0.00776087	0.1296447	3128770
	095		96	1	41.5493824	0.6531235	238	1.776738	1.797223	-3.907562	-3.15292	119.9307	0.5506894	5.809371	-11.39937	-0.2439338	-0.03207713	-0.007290259	3129470
	096		96	1	41.5494816	0.6527664	240	1.388303	1.404411	-5.879734	-2.365961	119.2996	2.950738	5.794571	-8.916576	-0.3438321	-0.1075358	0.1399883	3160030
	097		96	1	41.5495072	0.6527329	238	0.9587746	0.9698434	-1.269721	3.783305	118.1813	-4.207657	-5.640531	-10.32039	0.1829235	-0.1971926	-0.1411332	3165080
	098		96	1	41.54952	0.6527076	238	1.918522	1.940627	0.2506366	-2.118891	118.7123	-0.58055	-1.501868	-9.223239	0.02541804	0.1840109	0.1254984	3167180
	099		96	1	41.5495232	0.652695	238	1.876426	1.898078	-4.025446	-1.249686	120.2706	-3.326347	-8.243089	-9.769458	0.2135654	0.112264	-0.01729491	3167930
